id,prompt,answer,category,num_examples,example_symbols,example_char_operation_mapping,example_char_operation_mapping_json,question_char_operation_mapping,question_char_operation_mapping_json,example_logic,question_logic,example_has_prefix,example_has_suffix,question_has_prefix,question_has_suffix,example_has_negative,question_is_negative,example_offset_summary_exact_op,example_offset_summary_family,question_offset,question_best_family,question_best_exact_op,New Operations,row_has_outlier_example,row_outlier_example_count,row_has_complex_example,row_complex_example_count,diff_example_prefix_when_positive,diff_example_suffix_when_positive,diff_example_prefix_only_negative,question_output_style,question_raw_answer,question_clean_answer
2f7e0e78,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
66+09 = 551
74+42 = 07
49+19 = 481
Now, determine the result for: 98-99",01,numeric_math_guess,3,+;+;+,"+: Add (reverse, -1)","{""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", -1], 3], [[""add-1"", ""reverse"", 0], 3], [[""digit_mul"", ""direct"", 0], 1]]}}","-: AbsDiff (reverse, 0)","{""symbol"": ""-"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: -1,add: -1,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,01,01
32a31236,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
63|08 = 6308
14|62 = 1462
61/34 = 886
26|16 = 2616
Now, determine the result for: 52[96",44,numeric_math_guess,4,|;|;/;|,"/: Mul (reverse, 0) ; |: Concat (pure, 0)","{""/"": {""symbol"": ""/"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 1], [[""mul-1"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", -1], 1]]}, ""|"": {""symbol"": ""|"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 3], [[""rconcat"", ""reverse"", 0], 3]]}}","[: AbsDiff (pure, 0)","{""symbol"": ""["", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",both,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,44,44
5d055504,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
51>09 = 0531
94>17 = 9743
41>57 = 0501
Now, determine the result for: 76!23",99,numeric_math_guess,3,>;>;>,">: Mul (reverse, 0)","{"">"": {""symbol"": "">"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}}","!: Add (pure, 0)","{""symbol"": ""!"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0,mul: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,99,99
356e927c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
18-43 = 4572
46-34 = 2572
49`55 = 93
Now, determine the result for: 24#28",421,numeric_math_guess,3,-;-;`,"-: Mul (reverse, 0) ; `: Sub (reverse, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""`"": {""symbol"": ""`"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 9, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}}","#: Add (reverse, 0)","{""symbol"": ""#"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0; sub: 0,diff: 0; mul: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,421,421
35e12b34,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
79+65 = 14
94+43 = 51
45+11 = 34
Now, determine the result for: 65`48",041,numeric_math_guess,3,+;+;+,"+: Sub (pure, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 18, ""best_candidates"": [[[""sub"", ""direct"", 0], 3], [[""sub"", ""reverse"", 0], 3], [[""absdiff"", ""direct"", 0], 3], [[""absdiff"", ""reverse"", 0], 3], [[""rabs"", ""direct"", 0], 3]]}}","`: Add (reverse, 0)","{""symbol"": ""`"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sub: 0,diff: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,041,041
3687bc41,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
81}95 = 14
89|63 = 8963
56|56 = 5656
97|35 = 9735
Now, determine the result for: 08`14",121,numeric_math_guess,4,};|;|;|,"|: Concat (pure, 0) ; }: AbsDiff (pure, 0)","{""|"": {""symbol"": ""|"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 4, ""best_candidates"": [[[""concat"", ""direct"", 0], 3], [[""rconcat"", ""reverse"", 0], 3], [[""concat"", ""reverse"", 0], 1], [[""rconcat"", ""direct"", 0], 1]]}, ""}"": {""symbol"": ""}"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 10, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rsub"", ""direct"", 0], 1], [[""rsub"", ""reverse"", 0], 1], [[""rabs"", ""direct"", 0], 1]]}}","`: Add (reverse, 0)","{""symbol"": ""`"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; concat: 0,concat: 0; diff: 0,0,add,Add,Add,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,121,121
e7b87b82,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61>72 = 133
48>99 = 147
71>20 = 91
93<37 = 3440
80>82 = 162
Now, determine the result for: 29*39",10,numeric_math_guess,5,>;>;>;<;>,"<: Mul (pure, -1) ; >: Add (pure, 0)","{""<"": {""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": -1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", -1], 1], [[""mul-1"", ""direct"", 0], 1]]}, "">"": {""symbol"": "">"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 4, ""candidate_count"": 9, ""best_candidates"": [[[""add"", ""direct"", 0], 4], [[""add-1"", ""direct"", 1], 4], [[""add+1"", ""direct"", -1], 4], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1]]}}","*: AbsDiff (pure, 0)","{""symbol"": ""*"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; mul: -1,add: 0; mul: -1,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,10,10
386b6d03,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
47[35 = 2293
82-68 = -85
09[97 = 0117
Now, determine the result for: 79'97",671,numeric_math_guess,3,[;-;[,"-: Sub (reverse, 0) ; [: Mul (reverse, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}, ""["": {""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}}","': Add (reverse, 0)","{""symbol"": ""'"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 0; sub: 0,diff: 0; mul: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,671,671
3bf05c35,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
28-36 = 91
51-97 = 46
02-01 = 01
Now, determine the result for: 86+87",641,numeric_math_guess,3,-;-;-,"-: Sub (reverse, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 19, ""best_candidates"": [[[""absdiff"", ""reverse"", 0], 3], [[""rabs"", ""reverse"", 0], 3], [[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2], [[""sub+1"", ""reverse"", -1], 2]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; sub: 0,diff: 0,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,641,641
44a57762,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
57|64 = 121
49|62 = 021
77|21 = 98
Now, determine the result for: 56[71",5011,numeric_math_guess,3,|;|;|,"|: Add (pure, 0)","{""|"": {""symbol"": ""|"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""reverse"", 0], 3], [[""add-1"", ""reverse"", 1], 3], [[""add+1"", ""reverse"", -1], 3], [[""add"", ""direct"", 0], 2], [[""add-1"", ""direct"", 1], 2]]}}","[: Mul (reverse, 0)","{""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0,add: 0,0,mul,Mul,Mul,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,5011,5011
4684abe0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
06*88 = 1825
26*35 = 7823
61+53 = 5361
Now, determine the result for: 74-86",-12,numeric_math_guess,3,*;*;+,"*: Mul (reverse, 1) ; +: Concat (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", 0], 2]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 1], [[""rconcat"", ""direct"", 0], 1]]}}","-: Sub (pure, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,concat: 0; mul: 1,concat: 0; mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,negative,-12,-12
48c25e0e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
82-18 = 1476
93^50 = ^43
26-61 = 1586
Now, determine the result for: 43&11",53,numeric_math_guess,3,-;^;-,"-: Mul (pure, 0) ; ^: Sub (pure, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""direct"", 0], 2], [[""mul-1"", ""direct"", 1], 2], [[""mul+1"", ""direct"", -1], 2]]}, ""^"": {""symbol"": ""^"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 18, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""direct"", 0], 1]]}}","&: Add (pure, -1)","{""symbol"": ""&"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": -1, ""family"": ""add""}",pure,pure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0; sub: 0,diff: 0; mul: 0,-1,add,Add,Add-1,FALSE,0,TRUE,3,TRUE,FALSE,FALSE,plain,53,53
4e840a1a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
58*93 = 152
26*21 = 48
56*65 = 122
Now, determine the result for: 15+53",38,numeric_math_guess,3,*;*;*,"*: Add (pure, 1)","{""*"": {""symbol"": ""*"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", 1], 3], [[""add+1"", ""direct"", 0], 3], [[""digit_add_mod10"", ""direct"", 1], 1]]}}","+: AbsDiff (pure, 0)","{""symbol"": ""+"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 1,add: 1,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,38,38
4f06e1c0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
79*29 = 2979
12*65 = 6512
47*03 = 0347
Now, determine the result for: 07+38",351,numeric_math_guess,3,*;*;*,"*: Concat (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 3], [[""rconcat"", ""direct"", 0], 2]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0,concat: 0,0,add,Add,Add,FALSE,0,TRUE,2,FALSE,FALSE,FALSE,plain,351,351
5039d1a0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64*44 = 3202
21*84 = 575
64*69 = 5144
28-18 = 1
Now, determine the result for: 06+08",041,numeric_math_guess,4,*;*;*;-,"*: Mul (reverse, -1) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", -1], 3], [[""mul-1"", ""reverse"", 0], 3]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 15, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: -1; sub: 0,diff: 0; mul: -1,0,add,Add,Add,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,041,041
f9bd3119,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
91*42 = 34
93|17 = 9672
11|02 = 022
86*59 = 361
01*96 = 97
Now, determine the result for: 53)73",)2,numeric_math_guess,5,*;|;|;*;*,"*: Add (reverse, 0) ; |: Mul (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 12, ""best_candidates"": [[[""add"", ""reverse"", 0], 3], [[""add-1"", ""reverse"", 1], 3], [[""add+1"", ""reverse"", -1], 3], [[""digit_add_mod10"", ""direct"", 1], 1], [[""add"", ""direct"", 0], 1]]}, ""|"": {""symbol"": ""|"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}}","): AbsDiff (reverse, 0)","{""symbol"": "")"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,add: 0; mul: 0,add: 0; mul: 0,0,diff,AbsDiff,AbsDiff,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,prefix,)2,2
cc735e46,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
65(87 = (22
71(58 = (13
51`93 = 144
Now, determine the result for: 44:82",4482,numeric_math_guess,3,(;(;`,"(: AbsDiff (pure, 0) ; `: Add (pure, 0)","{""("": {""symbol"": ""("", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 17, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2], [[""maxmodmin"", ""direct"", 0], 2], [[""absdiff"", ""reverse"", 0], 1], [[""rsub"", ""direct"", 0], 1]]}, ""`"": {""symbol"": ""`"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add+1"", ""direct"", -1], 1]]}}",":: Concat (pure, 0)","{""symbol"": "":"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""concat""}",pure,pure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; add: 0; sub: 0,add: 0; diff: 0,0,concat,Concat,Concat,FALSE,0,TRUE,3,TRUE,FALSE,FALSE,plain,4482,4482
5541d35c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
33-12 = -21
37+87 = 151
32-34 = -02
Now, determine the result for: 97*93",2803,numeric_math_guess,3,-;+;-,"+: Add (reverse, 0) ; -: neg_sub (reverse, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""reverse"", -1], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""rsub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 5, ""best_candidates"": [[[""rsub"", ""direct"", 0], 1], [[""rsub"", ""reverse"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}}","*: Mul (reverse, 1)","{""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""mul""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,add: 0; rsub: 0; sub: 0,add: 0; diff: 0,1,mul,Mul,Mul+1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,2803,2803
592107c3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
70<36 = 2520
21+95 = 2195
69<15 = 1035
Now, determine the result for: 75/62",/13,numeric_math_guess,3,<;+;<,"+: Concat (pure, 0) ; <: Mul (pure, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 1], [[""rconcat"", ""reverse"", 0], 1]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""direct"", 0], 2], [[""mul-1"", ""direct"", 1], 2], [[""mul+1"", ""direct"", -1], 2]]}}","/: Sub (pure, 0)","{""symbol"": ""/"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,prefix,/13,13
5a0d5d2a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
27-65 = 61
47*42 = 7771
81-09 = -27
Now, determine the result for: 39+94",341,numeric_math_guess,3,-;*;-,"*: Mul (reverse, 1) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", 0], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 9, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2], [[""sub+1"", ""reverse"", -1], 2], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""reverse"", 0], 1]]}}","+: Add (reverse, 1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 1; sub: 0,diff: 0; mul: 1,1,add,Add,Add+1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,341,341
5a9fcf68,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
36?55 = 8?
97?14 = 83?
23?74 = 51?
Now, determine the result for: 24@28",4443,numeric_math_guess,3,?;?;?,"?: Sub (reverse, 0)","{""?"": {""symbol"": ""?"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 21, ""best_candidates"": [[[""absdiff"", ""reverse"", 0], 3], [[""rabs"", ""reverse"", 0], 3], [[""maxmodmin"", ""reverse"", 0], 3], [[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2]]}}","@: Mul (reverse, 0)","{""symbol"": ""@"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; sub: 0,diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,3,FALSE,TRUE,FALSE,plain,4443,4443
945c151e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
42*54 = 9701
18*78 = 6407
79*01 = 969
02*33 = 956
Now, determine the result for: 38+08",461,numeric_math_guess,4,*;*;*;*,"*: Mul (reverse, -1)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 4, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", -1], 4], [[""mul-1"", ""reverse"", 0], 4]]}}","+: Add (reverse, 1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: -1,mul: -1,1,add,Add,Add+1,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,461,461
e7dfe7d3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
25)26 = 650
58)11 = 638
19%96 = 116
Now, determine the result for: 21+84",0,numeric_math_guess,3,););%,"%: Add (pure, 1) ; ): Mul (pure, 0)","{""%"": {""symbol"": ""%"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""add"", ""direct"", 1], 1], [[""add+1"", ""direct"", 0], 1]]}, "")"": {""symbol"": "")"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""direct"", 0], 2], [[""mul-1"", ""direct"", 1], 2], [[""mul+1"", ""direct"", -1], 2]]}}","+: Div (pure, 0)","{""symbol"": ""+"", ""operation"": ""Div"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""rare""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 1; mul: 0,add: 1; mul: 0,0,rare,Div,Div,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,0,0
38489191,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46%21 = 67
44%79 = 123
96(33 = 3169
75(40 = 3001
Now, determine the result for: 70/51",/19,numeric_math_guess,4,%;%;(;(,"%: Add (pure, 0) ; (: Mul (pure, 1)","{""%"": {""symbol"": ""%"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 2], [[""add-1"", ""direct"", 1], 2], [[""add+1"", ""direct"", -1], 2], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1]]}, ""("": {""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""direct"", 1], 2], [[""mul+1"", ""direct"", 0], 2]]}}","/: Sub (pure, 0)","{""symbol"": ""/"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,add: 0; mul: 1,add: 0; mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,prefix,/19,19
